id,district_id,name_th,name_en,lat,long,zipcode
"140705","1407","ทางกลาง","Thang Klang","14.513","100.544","13220"
"140706","1407","บางเพลิง","Bang Phloeng","14.500","100.577","13220"
"140707","1407","หันสัง","Han Sang","14.512","100.517","13220"
"140708","1407","บางนางร้า","Bang Nang Ra","14.474","100.531","13220"
"140709","1407","ตานิม","Tanim","14.491","100.532","13220"
"140710","1407","ทับน้ำ","Thap Nam","14.464","100.508","13220"
"140711","1407","บ้านม้า","Ban Ma","14.492","100.510","13220"
"140712","1407","ขวัญเมือง","Khwan Mueang","14.444","100.536","13220"
"140713","1407","บ้านลี่","Ban Li","14.449","100.521","13220"
"140714","1407","โพธิ์สามต้น","Pho Sam Ton","14.421","100.547","13220"
"140715","1407","พุทเลา","Phut Lao","14.419","100.525","13220"
"140716","1407","ตาลเอน","Tan En","14.524","100.563","13220"
"140717","1407","บ้านขล้อ","Ban Khlo","14.532","100.586","13220"
"140801","1408","ผักไห่","Phak Hai","14.462","100.379","13120"
"140802","1408","อมฤต","Ammarit","14.472","100.361","13120"
"140803","1408","บ้านแค","Ban Khae","14.495","100.405","13120"
"140804","1408","ลาดน้ำเค็ม","Lat Nam Khem","14.482","100.393","13120"
"140805","1408","ตาลาน","Ta Lan","14.446","100.387","13120"
"140806","1408","ท่าดินแดง","Tha Din Daeng","14.416","100.388","13120"
"140807","1408","ดอนลาน","Don Lan","14.433","100.286","13280"
"140808","1408","นาคู","Na Khu","14.468","100.272","13280"
"140809","1408","กุฎี","Ku Di","14.439","100.407","13120"
"140810","1408","ลำตะเคียน","Lam Takhian","14.419","100.318","13280"
"140811","1408","โคกช้าง","Khok Chang","14.500","100.388","13120"
"140812","1408","จักราช","Chakkarat","14.447","100.340","13280"
"140813","1408","หนองน้ำใหญ่","Nong Nam Yai","14.474","100.311","13280"
"140814","1408","ลาดชิด","Lat Chit","14.422","100.358","13120"
"140815","1408","หน้าโคก","Na Khok","14.490","100.351","13120"
"140816","1408","บ้านใหญ่","Ban Yai","14.435","100.384","13120"
"140901","1409","ภาชี","Phachi","14.442","100.725","13140"
"140902","1409","โคกม่วง","Khok Muang","14.428","100.750","13140"
"140903","1409","ระโสม","Rasom","14.390","100.770","13140"
"140904","1409","หนองน้ำใส","Nong Nam Sai","14.457","100.751","13140"
"140905","1409","ดอนหญ้านาง","Don Ya Nang","14.478","100.739","13140"
"140906","1409","ไผ่ล้อม","Phai Lom","14.474","100.693","13140"
"140907","1409","กระจิว","Krachio","14.420","100.690","13140"
"140908","1409","พระแก้ว","Phra Kaeo","14.440","100.675","13140"
"141001","1410","ลาดบัวหลวง","Lat Bua Luang","14.193","100.319","13230"
"141002","1410","หลักชัย","Lak Chai","14.195","100.277","13230"
"141003","1410","สามเมือง","Sam Mueang","14.153","100.297","13230"
"141004","1410","พระยาบันลือ","Phraya Banlue","14.161","100.395","13230"
"141005","1410","สิงหนาท","Singhanat","14.132","100.423","13230"
"141006","1410","คู้สลอด","Khu Salot","14.196","100.369","13230"
"141007","1410","คลองพระยาบันลือ","Khlong Phraya Banlue","14.134","100.368","13230"
"141101","1411","ลำตาเสา","Lam Ta Sao","14.275","100.708","13170"
"141102","1411","บ่อตาโล่","Bo Ta Lo","14.241","100.674","13170"
"141103","1411","วังน้อย","Wang Noi","14.201","100.699","13170"
"141104","1411","ลำไทร","Lam Sai","14.200","100.641","13170"
"141105","1411","สนับทึบ","Sanap Thuep","14.298","100.813","13170"
"141106","1411","พยอม","Phayom","14.166","100.632","13170"
"141107","1411","หันตะเภา","Han Taphao","14.304","100.780","13170"
"141108","1411","ข้าวงาม","Wang Chula","14.229","100.758","13170"
"141109","1411","วังจุฬา","Khao Ngam","14.249","100.800","13170"
"141110","1411","ชะแมบ","Chamaep","14.257","100.748","13170"
"141201","1412","เสนา","Sena","14.328","100.404","13110"
"141202","1412","บ้านแพน","Ban Phaen","14.342","100.417","13110"
"141203","1412","เจ้าเจ็ด","Chao Chet","14.303","100.378","13110"
"141204","1412","สามกอ","Sam Ko","14.306","100.399","13110"
"141205","1412","บางนมโค","Bang Nom Kho","14.292","100.424","13110"
"141206","1412","หัวเวียง","Hua Wiang","14.376","100.402","13110"
"141207","1412","มารวิชัย","Man Wichai","14.240","100.371","13110"
"141208","1412","บ้านโพธิ์","Ban Pho","14.351","100.394","13110"
"141209","1412","รางจรเข้","Rang Chorakhe","14.351","100.366","13110"
"141210","1412","บ้านกระทุ่ม","Ban Krathum","14.390","100.383","13110"
"141211","1412","บ้านแถว","Ban Thaeo","14.301","100.348","13110"
"141212","1412","ชายนา","Chai Na","14.258","100.348","13110"
"141213","1412","สามตุ่ม","Sam Tum","14.240","100.406","13110"
"141214","1412","ลาดงา","Lat Nga","14.372","100.358","13110"
"141215","1412","ดอนทอง","Don Thong","14.240","100.306","13110"
"141216","1412","บ้านหลวง","Ban Luang","14.278","100.401","13110"
"141217","1412","เจ้าเสด็จ","Chao Sadet","14.331","100.363","13110"
"141301","1413","บางซ้าย","Bang Sai","14.314","100.286","13270"
"141302","1413","แก้วฟ้า","Kaeo Fa","14.313","100.326","13270"
"141303","1413","เต่าเล่า","Tao Lao","14.340","100.319","13270"
"141304","1413","ปลายกลัด","Plai Klat","14.382","100.315","13270"
"141305","1413","เทพมงคล","Thep Mongkhon","14.236","100.258","13270"
"141306","1413","วังพัฒนา","Wang Phatthana","14.272","100.296","13270"
"141401","1414","คานหาม","Khan Ham","14.335","100.641","13210"
"141402","1414","บ้านช้าง","Ban Chang","14.322","100.680","13210"
"141403","1414","สามบัณฑิต","Sam Bandit","14.349","100.742","13210"
"141404","1414","บ้านหีบ","Ban Hip","14.372","100.712","13210"
"141405","1414","หนองไม้ซุง","Nong Mai Sung","14.376","100.751","13210"
"141406","1414","อุทัย","Uthai","14.373","100.655","13210"
"141407","1414","เสนา","Sena","14.392","100.689","13210"
"141408","1414","หนองน้ำส้ม","Nong Nam Som","14.320","100.714","13210"
"141409","1414","โพสาวหาญ","Pho Sao Han","14.332","100.759","13210"
"141410","1414","ธนู","Thanu","14.355","100.622","13210"
"141411","1414","ข้าวเม่า","Khao Mao","14.379","100.624","13210"
"141501","1415","หัวไผ่","Hua Phai","14.532","100.525","13150"
"141502","1415","กะทุ่ม","Kathum","14.546","100.556","13150"
"141503","1415","มหาราช","Maharat","14.552","100.528","13150"
"141504","1415","น้ำเต้า","Namtao","14.566","100.542","13150"
"141505","1415","บางนา","Bang Na","14.576","100.581","13150"
"141506","1415","โรงช้าง","Rong Chang","14.602","100.563","13150"
"141507","1415","เจ้าปลุก","Chao Pluk","14.584","100.538","13150"
"141508","1415","พิตเพียน","Phit Phian","14.608","100.544","13150"
"141509","1415","บ้านนา","Ban Na","14.606","100.510","13150"
"141510","1415","บ้านขวาง","Ban Khwang","14.576","100.518","13150"
"141511","1415","ท่าตอ","Tha To","14.556","100.511","13150"
"141512","1415","บ้านใหม่","Ban Mai","14.531","100.500","13150"
"141601","1416","บ้านแพรก","Ban Phraek","14.640","100.585","13240"
"141602","1416","บ้านใหม่","Ban Mai","14.655","100.586","13240"
"141603","1416","สำพะเนียง","Sam Phaniang","14.638","100.567","13240"
"141604","1416","คลองน้อย","Khlong Noi","14.627","100.553","13240"
"141605","1416","สองห้อง","Song Hong","14.646","100.519","13240"
"150101","1501","ตลาดหลวง","Talat Luang","14.592","100.453","14000"
"150102","1501","บางแก้ว","Bang Kaeo","14.588","100.459","14000"
"150103","1501","ศาลาแดง","Sala Daeng","14.599","100.445","14000"
"150104","1501","ป่างิ้ว","Pa Ngio","14.612","100.413","14000"
"150105","1501","บ้านแห","Ban Hae","14.565","100.434","14000"
"150106","1501","ตลาดกรวด","Talat Kruat","14.619","100.478","14000"
"150107","1501","มหาดไทย","Mahatthai","14.568","100.400","14000"
"150108","1501","บ้านอิฐ","Ban It","14.583","100.476","14000"
"150109","1501","หัวไผ่","Hua Phai","14.553","100.474","14000"
"150110","1501","จำปาหล่อ","Champa Lo","14.539","100.433","14000"
"150111","1501","โพสะ","Pho Sa","14.542","100.457","14000"
"150112","1501","บ้านรี","Ban Ri","14.605","100.485","14000"
"150113","1501","คลองวัว","Khlong Wua","14.578","100.432","14000"
"150114","1501","ย่านซื่อ","Yan Sue","14.619","100.447","14000"
"150201","1502","จรเข้ร้อง","Chorakhe Rong","14.658","100.482","14140"
"150202","1502","ไชยภูมิ","Chaiyaphum","14.705","100.465","14140"
"150203","1502","ชัยฤทธิ์","Chaiyarit","14.637","100.472","14140"
"150204","1502","เทวราช","Thewarat","14.646","100.449","14140"
"150205","1502","ราชสถิตย์","Ratsathit","14.672","100.456","14140"
"150206","1502","ไชโย","Chaiyo","14.707","100.436","14140"
"150207","1502","หลักฟ้า","Lak Fa","14.684","100.462","14140"
"150208","1502","ชะไว","Chawai","14.687","100.494","14140"
"150209","1502","ตรีณรงค์","Tri Narong","14.676","100.498","14140"
"150301","1503","บางปลากด","Bang Pla Kot","14.509","100.461","14130"
"150302","1503","ป่าโมก","Pa Mok","14.501","100.437","14130"
"150303","1503","สายทอง","Sai Thong","14.513","100.484","14130"
"150304","1503","โรงช้าง","Rong Chang","14.488","100.472","14130"
"150305","1503","บางเสด็จ","Bang Sadet","14.461","100.473","14130"
"150306","1503","นรสิงห์","Norasing","14.518","100.431","14130"
"150307","1503","เอกราช","Ekkarat","14.477","100.426","14130"
"150308","1503","โผงเผง","Phong Pheng","14.455","100.442","14130"
"150401","1504","อ่างแก้ว","Ang Kaeo","14.666","100.393","14120"
"150402","1504","อินทประมูล","Inthapramun","14.651","100.425","14120"
"150403","1504","บางพลับ","Bang Phlap","14.641","100.406","14120"
"150404","1504","หนองแม่ไก่","Nong Mae Kai","14.708","100.351","14120"
